book_id,name,link,authors
1562,Kỳ Lân Tỷ Đô - Con Đường Xây Dựng Thương Hiệu Đầy Cảm Hứng Từ Các Thương Hiệu Thành Công,https://tiki.vn/product-p78015055.html?spid=78015056,Lawrence Ingrassia
1563,Combo Chỉ Có Niềm Đam Mê và Bầu Trời Không Chỉ Có Màu Xanh,https://tiki.vn/product-p76755789.html?spid=76755790,Lý Qúy Trung
1564,Không Đến Một (Tái Bản - Bìa Cam),https://tiki.vn/product-p75813201.html?spid=75813202,"Blake Masters, Peter Thiel"
1565,Họ Đã Khởi Nghiệp Thế Nào? Câu Chuyện Khởi Nghiệp Của 30 Doanh Nghiệp Thành Công,https://tiki.vn/product-p59553868.html?spid=59553869,David Lester
1566,Khởi Nghiệp Du Kích - Kinh Doanh Ít Vốn - Vận Dụng Nguồn Lực Nhỏ Chiến Thắng Cuộc Chơi Lớn (Tái Bản),https://tiki.vn/product-p53452969.html?spid=53452970,Trần Thanh Phong
1567,Sứ mệnh khởi nghiệp,https://tiki.vn/product-p50359874.html?spid=50359875,MJ DeMarco
1568,"Khởi Nghiệp Kinh Doanh - Lý Thuyết, Quá Trình, Thực Tiễn",https://tiki.vn/product-p24594345.html?spid=24594346,Donald F Kuratko
1569,Khởi Nghiệp Bán Lẻ - Bí Quyết Thành Công Và Giàu Có Bằng Những Cửa Hàng Đông Khách - Công Thức Kinh Doanh Và Quản Lý Cửa Hàng Hiệu Quả,https://tiki.vn/product-p1926761.html?spid=1926763,Trần Thanh Phong
1570,Để Làm Nên Sự Nghiệp (Tái Bản),https://tiki.vn/product-p967506.html?spid=968014,H.N. Casson
1571,Khởi Nghiệp - Con Đường Duy Nhất Giúp Bạn Giàu Có,https://tiki.vn/product-p569583.html?spid=20488919,Lê Quang
1572,Kinh Điển Về Khởi Nghiệp - 24 Bước Khởi Sự Kinh Doanh Thành Công,https://tiki.vn/product-p554914.html?spid=67595735,Bill Aulet
1573,Nhà Đầu Tư Thông Minh,https://tiki.vn/product-p342851.html?spid=214173109,Benjamin Graham
1574,Bộ Sách Kinh Doanh Thời Trang Thành Công,https://tiki.vn/product-p274552165.html?spid=274552166,Trần Thanh Phong
1575,Bạn đã có sẵn mọi tố chất cần thiết để khởi nghiệp thành công,https://tiki.vn/product-p270677466.html?spid=270677467,"Ash Ali, Hasan Kubba"
1576,Dạy Con Làm Giàu 01: Để Không Có Tiền Vẫn Tạo Ra Tiền (Tái Bản 2022),https://tiki.vn/product-p207933193.html?spid=207933194,Robert T Kiyosaki
1577,Bộ Sách Khởi Nghiệp Kinh Doanh Online - Marketing và Bán Hàng Hiệu Quả Với Thương Mại Điện Tử Tại Việt Nam,https://tiki.vn/product-p186229224.html?spid=186229225,
1578,Xiaomi - Hành Trình Một Công Ty Khởi Nghiệp Trở Thành Thương Hiệu Toàn Cầu,https://tiki.vn/product-p167043770.html?spid=167043771,Jayadevan P.K.
1579,Hơn Cả Khởi Nghiệp 2.0: Xây Dựng Công Ty Từ Khởi Nghiệp Đến Vĩ Đại Trường Tồn,https://tiki.vn/product-p160814417.html?spid=160814418,Jim Collins
1580,"Combo Lý Quí Trung : Startup Trong Thời Kỳ Bình Thường Mới , Bầu Trời Không Chỉ Có Màu Xanh và Chỉ Có Niềm Đam Mê -sổ tay ( 3 cuốn )",https://tiki.vn/product-p136021332.html?spid=136021333,Lý Qúy Trung
1581,Thực Hành Khởi Nghiệp - Từng Bước Nhỏ Làm Chủ Doanh Nghiệp Lớn,https://tiki.vn/product-p120357410.html?spid=120357411,
1582,Chat Với Startups - Từ Ý Tưởng Đến Gọi Vốn Thành Công,https://tiki.vn/product-p96029774.html?spid=96029775,Lê Mỹ Nga
1583,Doanh Nghiệp Siêu Nhỏ (for Dummies),https://tiki.vn/product-p75585401.html?spid=75585402,Paul Mladjenovic
1584,Tự Truyện Ken Langone: Từ Số 0 Đến Tỷ Phú,https://tiki.vn/product-p74458466.html?spid=74458467,Ken Langone
1585,Khởi Nghiệp Công Nghệ - Máu Bẩn,https://tiki.vn/product-p73717906.html?spid=73717907,John Carreyrou
1586,"Khởi Nghiệp Tinh Gọn, Mở Rộng Linh Hoạt, Tăng Trưởng ",https://tiki.vn/product-p59208623.html?spid=64995235,Jurgen Appelo
1587,Khởi Nghiệp Từ Tiệm Nhỏ,https://tiki.vn/product-p53501160.html?spid=54422681,Donnie Luân
1588,Con Đường Khởi Nghiệp,https://tiki.vn/product-p51286732.html?spid=51286733,Eric Ries
1589,Sự Lên Ngôi Của Các Nền Tảng Đa Chiều,https://tiki.vn/product-p21435640.html?spid=21435641,Richard Schmalensee
1590,Khởi Nghiệp Sáng Tạo,https://tiki.vn/product-p14147653.html?spid=14147654,Tina Seelig
1591,Kinh Doanh Bằng Tiền Của Khách Hàng ,https://tiki.vn/product-p6761243.html?spid=58472081,John Mullins
1592,Đến Starbucks Mua Cà Phê Cốc Lớn (Tái Bản 2017),https://tiki.vn/product-p1574613.html?spid=59433494,Yoshimoto Yoshio
1593,Thành Công Theo Cách Khác,https://tiki.vn/product-p704749.html?spid=23421509,"Nguyễn Hữu Phùng Nguyên, Nguyễn Ngọc Long, Nguyễn Thị Quỳnh Giang, Đinh Đức Hoàng"
1594,Quyết Đoán - Bí Quyết Thành Công Khi Khởi Nghiệp,https://tiki.vn/product-p625801.html?spid=23421505,Hideo Okubo
1595,Tiết Kiệm 12 Tháng Khởi Nghiệp,https://tiki.vn/product-p275890152.html?spid=275890153,Hải Nguyên
1596,Biến Mọi Thứ Thành Tiền - Quyển 2 - Ứng Dụng Tư Duy Tạo Ra Tiền Giúp Bạn Thành Công Giàu Có Và Hạnh Phúc,https://tiki.vn/product-p271141522.html?spid=271141523,Nguyễn Anh Dũng
1597,Designer Sống Dai Không Ai Đì Nổi,https://tiki.vn/product-p269340842.html?spid=269340845,Nguyên
1598,Tiền Đẻ Ra Tiền - Đầu Tư Tài Chính Thông Minh (Tái Bản),https://tiki.vn/product-p221032105.html?spid=221032106,Duncan Bannatyne
1599,48 Nguyên Tắc Chủ Chốt Của Quyền Lực,https://tiki.vn/product-p200739160.html?spid=263980864,Robert Greene
1600,Xây Dựng Sự Độc Đáo - Cách Để Khởi Nghiệp Từ Đam Mê,https://tiki.vn/product-p198204744.html?spid=198204745,Riccardo Pozzoll
1601,Startup Trong Thời Kỳ Bình Thường Mới,https://tiki.vn/product-p129381096.html?spid=129381097,Lý Quí Trung
1602,Combo Sự thật về chiến lược cạnh tranh + INNOSTACK - Sự thật về khởi nghiệp,https://tiki.vn/product-p92092832.html?spid=98795257,"Joan Magretta, Jim McKelvey"
1603,Hướng Dẫn Thiết Lập Farmstay (Sách Dành Tặng Những Ai Khởi Nghiệp Farmstay),https://tiki.vn/product-p90328974.html?spid=90328976,Phạm Thanh Tùng
1604,Startup Science - Khoa Học Về Khởi Nghiệp,https://tiki.vn/product-p74992385.html?spid=74992386,Masayuki Tadokoro
1605,Nghệ Thuật Làm Giàu Của Người Do Thái,https://tiki.vn/product-p58709497.html?spid=58709498,Chử Cảng
1606,Hướng Dẫn Căn Bản Cách Kiếm Tiền Từ Youtube,https://tiki.vn/product-p20086333.html?spid=55716039,"Benji Travis, Sean Canell"
1607,Quốc Gia Khởi Nghiệp ( Tái Bản 2019 ),https://tiki.vn/product-p14961285.html?spid=73781056,"Dan Senor, Saul Singer"
1608,Tôi đã trở thành thương gia vui vẻ và sung túc - Kinh nghiệm buôn bán hàng Trung Quốc,https://tiki.vn/product-p13808339.html?spid=13905590,Jenny Phương
1609,Khởi Nghiệp Tinh Gọn (The Lean Startup) - Eric Ries - PACE Books,https://tiki.vn/product-p2852297.html?spid=3739235,Eric Ries
1610,Khởi Nghiệp Táo Bạo,https://tiki.vn/product-p1081536.html?spid=1081538,"Steven Kotler, Peter H. Diamandis"
1611,Bánh Răng Khởi Nghiệp - Đường Đến Thành Công,https://tiki.vn/product-p479279.html?spid=191570,Tom Kosnik - Lena Ramfelt - Jonas Kjellberg
1612,Để Xây Dựng Doanh Nghiệp Hiệu Quả,https://tiki.vn/product-p273911665.html?spid=70775429,Michael E. Gerber
1613,Câu Hỏi Là Câu Trả Lời_FN,https://tiki.vn/product-p202230038.html?spid=202230039,
1614,Bước Đi Ngẫu Nhiên Trên Phố Wall ,https://tiki.vn/product-p97810023.html?spid=104858095,Burton G. Malkiel
1615,Làm Thế Nào Để Kiếm Tiềm Từ Số Tiền 100$ Thành 1.000.000$,https://tiki.vn/product-p82935808.html?spid=82935809,"James McKenna,  Jeannine Glista,  Matt Fontaine"
1616,Phát triển Doanh Nghiệp Từ Ý Tưởng Đến Quản Trị,https://tiki.vn/product-p70654697.html?spid=70654698,Huỳnh Thanh Điền
1617,Bí kíp kinh doanh,https://tiki.vn/product-p47809935.html?spid=58726989,
1618,Sách - Giáo Trình Khởi Sự Kinh Doanh,https://tiki.vn/product-p275815298.html?spid=275815299,
1619,Kinh điển về khởi nghiệp – Thực hành,https://tiki.vn/product-p269958834.html?spid=269958835,Bill Aulet
1620,Công nghệ chăm sóc khách hàng - 100 giải pháp ứng xử dịch vụ khách hàng,https://tiki.vn/product-p257847999.html?spid=257848000,
1621,Tôi Đã Kiếm 1 Triệu Đô Đầu Tiên Trên Internet Như Thế Nào Và Bạn Cũng Có Thể Làm Như Thế (Tái Bản),https://tiki.vn/product-p136753126.html?spid=136753128,Ewen Chia
1622,Kinh Điển Về Khởi Nghiệp (Tái Bản 2019),https://tiki.vn/product-p23427171.html?spid=96650033,Bill Aulet
1623,Bí mật tài chính người giàu - Làm thuê hay khởi nghiệp,https://tiki.vn/product-p13326930.html?spid=13904435,Nguyễn Minh Ngọc
1624,Sách Tại Sao Các Quốc Gia Thất Bại (NXB Trẻ),https://tiki.vn/product-p276610629.html?spid=276613456,nhieu tac gia
1625,Những Điều Đáng Làm Tạo Ra Sản Phẩm Đáng Giá,https://tiki.vn/product-p276509013.html?spid=276509015,Tony Fadell
1626,Bản Đồ Chiến Lược,https://tiki.vn/product-p274163649.html?spid=274163652,"Robert S. Kaplan, David P. Norton"
1627,Những Kẻ Xuất Chúng - Malcolm Gladwell,https://tiki.vn/product-p273910934.html?spid=89921301,Malcolm Gladwell
1628,Chính Sách Tiền Tệ Thế Kỷ 21,https://tiki.vn/product-p273910316.html?spid=273910317,Ben S. Bernanke
1629,Định Vị,https://tiki.vn/product-p273135160.html?spid=273135163,"Al Ries, Jack Trout"
1630,Kinh tế học thời khó nhọc,https://tiki.vn/product-p272269829.html?spid=272269830,"Esther Duflo, Abhijit V. Banerjee"
1631,Combo TIM MARSHALL (3 CUỐN),https://tiki.vn/product-p210277474.html?spid=210277481,Tim Marshall
1632,Quyền Lực Của Địa Lý - The Power Of Geography,https://tiki.vn/product-p206840682.html?spid=206840683,Tim Marshall
1633,GIÁO TRÌNH KINH TẾ BẤT ĐỘNG SẢN,https://tiki.vn/product-p195928146.html?spid=195928147,
1634,Tiếp thị 4.0 - Dịch chuyển từ truyền thống sang công nghệ số,https://tiki.vn/product-p194960733.html?spid=194960734,"Philip Kotler, Hermawan Kartajaya, Iwan Setiawan"
1635,The Experience Economy: Nền Kinh Tế Trải Nghiệm - Biến Dịch Vụ Của Bạn Thành Trải Nghiệm Khách Hàng,https://tiki.vn/product-p182480871.html?spid=182487116,"B. Joseph Pine, James H. Gilmore"
1636,Cường Quốc Trong Tương Lai,https://tiki.vn/product-p177321527.html?spid=177321528,Hamada Kazuyuki
1637,KINH TẾ NHẬT BẢN - Giai đoạn phát triển thần kỳ 1955-1973,https://tiki.vn/product-p176591074.html?spid=177253555,
1638,"Blockchain: Bản Chất Của Blockchain, Bitcoin, Tiền Điện Tử, Hợp Đồng Thông Minh Và Tương Lai Của Tiền Tệ",https://tiki.vn/product-p140221935.html?spid=140221941, Mark Gates
1639,Tư Vấn Bảo Hiểm - Những Kỹ Năng Không Ai Nói Với Bạn (Tập 3: Để Chốt Hợp Đồng Không Một Lời Từ Chối),https://tiki.vn/product-p98242583.html?spid=98242584,"Lê Minh, Lê Minh,  Lê Minh"
1640,Tư Bản Thế Kỷ 21,https://tiki.vn/product-p82996522.html?spid=82996523,Thomas Piketty
1641,"Tinh Hoa Kinh Tế Học (Essentials Of Economics) - Paul Krugman, Robin Wells - PACE Books",https://tiki.vn/product-p73609401.html?spid=73856990,"Paul Krugman, Robin Wells"
1642,Nhà nước Khởi tạo: Giải những huyền thoại về vai trò của nhà nước và khu vực tư nhân,https://tiki.vn/product-p73585908.html?spid=79662546,Mariana Mazzucato
1643,Tư Vấn Bảo Hiểm - Những Kỹ Năng Không Ai Nói Với Bạn (Tập 1),https://tiki.vn/product-p57696329.html?spid=57696330,
1644,Lược Sử Kinh Tế Học,https://tiki.vn/product-p51244265.html?spid=51244266,Niall Kishtainy
1645,Economix - Các Nền Kinh Tế Vận Hành (Và Không Vận Hành) Thế Nào Và Tại Sao?,https://tiki.vn/product-p44976191.html?spid=44976192,Michael Goodwin
1646,Doanh Nghiệp Của Thế Kỷ 21 (Tái Bản 2019),https://tiki.vn/product-p32219488.html?spid=33095730,"Robert T Kiyosaki,  John Fleming,  Kim Kiyosaki"
1647,Đừng Bán Bảo Hiểm Hãy Trao Giải Pháp,https://tiki.vn/product-p11841468.html?spid=11841469,Pilot Nguyễn
1648,The Truth Machine: Blockchain Và Tương Lai Của Tiền Tệ,https://tiki.vn/product-p1613345.html?spid=1613347,"Paul Vigna, Michael J. Casey"
1649,Nhà Tự Nhiên Kinh Tế,https://tiki.vn/product-p997533.html?spid=1002141,Robert H. Frank
1650,HBR - Ra Quyết Định Dựa Trên Phân Tích Dữ Liệu - Alpha Books ,https://tiki.vn/product-p276463046.html?spid=276463047,
1651,Kệ hàng trống: Đứt gãy chuỗi cung ứng trong nền kinh tế toàn cầu,https://tiki.vn/product-p275756751.html?spid=275756753,James Rickards
1652,Minh Triết Về Nỗi Sợ - Một Góc Nhìn Sau Đại Dịch,https://tiki.vn/product-p275698416.html?spid=275698420,Mikki Willis
1653,[Pre-order] Chính Sách Tiền Tệ Thế Kỷ 21,https://tiki.vn/product-p274084760.html?spid=274084761,Ben S. Bernanke
1654,Trạm Đọc | Chính Sách Tiền Tệ Thế Kỷ 21,https://tiki.vn/product-p273888753.html?spid=273900506,"Ben S.Bernanke, Ben S. Bernanke"
1655,Bứt phá thời số hóa: Bảy khối kiến tạo chuyển đổi số thành công,https://tiki.vn/product-p272269837.html?spid=272269838,Nitin Seth
1656,Tư Duy Kinh Tế: 50 Bài Giảng Để Hiểu Quy Luật Làm Giàu,https://tiki.vn/product-p272268605.html?spid=272268606,
1657,Tư duy như nhà kinh tế học,https://tiki.vn/product-p270883270.html?spid=270883271,Anne Rooney
1658,Trung Quốc Thoát Khỏi Bẫy Nghèo Như Thế Nào,https://tiki.vn/product-p254132213.html?spid=254132214,
1659,Nền Kinh Tế Tăng Trưởng Và Sụp Đổ Như Thế Nào? (Tái Bản 2023),https://tiki.vn/product-p249921335.html?spid=249921336,"Peter D Schiff,  Andrew J Schiff"
1660,The Membership Economy - Kinh Tế Thành Viên (Robbie Kellman Baxter) - Bản Quyền,https://tiki.vn/product-p209901064.html?spid=209901065,
1661,Bank 4.0 (Tái Bản 2022),https://tiki.vn/product-p198898970.html?spid=198898971,Brett King
1662,Chiến Tranh Tiền Tệ - Phần 1 - Ai Thực Sự Là Người Giàu Nhất Thế Giới? (Tái bản 2022),https://tiki.vn/product-p170870069.html?spid=170870070,Song Hong Bing
1663,12 Xu Hướng Công Nghệ Trong Thời Đại 4.0,https://tiki.vn/product-p13329803.html?spid=55880801,Kevin Kelly
1664,BITCOIN - Bong Bóng Tài Chính Hay Tương Lai Của Tiền Tệ,https://tiki.vn/product-p2013617.html?spid=2013659,Mark Gates
1665,Cuộc Cách Mạng Blockchain,https://tiki.vn/product-p1954469.html?spid=1954573,"Don Tapscott, Alex Tapscott"
1666,Tứ Đại Quyền Lực,https://tiki.vn/product-p1667313.html?spid=1667443,Scott Galloway
1667,Blockchain – Khởi Nguồn Cho Một Nền Kinh Tế Mới,https://tiki.vn/product-p1387547.html?spid=1389525,Melanie Swan
1668,Một Nửa Của 13 Là 8 (Tái Bản 2018),https://tiki.vn/product-p1355395.html?spid=73776332,Jack Foster
1669,Từ Tốt Đến Vĩ Đại,https://tiki.vn/product-p572433.html?spid=8461026,Jim Collins
1670,Lời Nói Có Đáng Tin,https://tiki.vn/product-p385268.html?spid=85156,Joe Navarro
1671,"VIỆT NAM: NGÔI SAO ĐANG LÊN CỦA CHÂU Á – Brook Taylor, Sam Korsmoe – Lê Hồng Vân dịch – Quảng Văn – NXB Hồng Đức",https://tiki.vn/product-p275942420.html?spid=275971438,nhieu tac gia
1672,Đầu Tư Vào Vàng - Bản Quyền,https://tiki.vn/product-p275066023.html?spid=275281654,JONATHAN SPALL
1673,Kinh doanh sự lựa chọn,https://tiki.vn/product-p274668052.html?spid=274668054,Matthew Willcox
1674,Kinh Tế Học (Tập 2),https://tiki.vn/product-p274527880.html?spid=274527881,
1675,Kinh Tế Học Trần Trụi - Naked Economics - Tiếp Cận Kinh Tế Học Dưới Góc Nhìn Dễ Dàng Và Hiệu Quả Nhất,https://tiki.vn/product-p274469962.html?spid=59547288, Thomas Armstrong
1676,Thời Đại Thứ Tư,https://tiki.vn/product-p270792626.html?spid=270792627,
1677,Combo Sách Chiến Tranh Tiền Tệ (Bộ 5 Phần),https://tiki.vn/product-p208615263.html?spid=208615265,Song Hong Bing
1678,Chiến Tranh Tiền Tệ - Phần V (Phần Cuối),https://tiki.vn/product-p207317580.html?spid=207317581,Song Hong Bing
1679,"BLOCKCHAIN: Bản Chất Của Blockchain, Bitcoin, Tiền Điện Tử, Hợp Đồng Thông Minh và Tương Lai Của Tiền Tệ (Tái Bản)",https://tiki.vn/product-p199547423.html?spid=199547424,Mark Gates
1680,Chiến Tranh Tiền Tệ Phần IV: Siêu Cường Về Tài Chính - Tham Vọng Về Đồng Tiền Chung Châu Á,https://tiki.vn/product-p192949360.html?spid=192949361,Song Hong Bing
1681,Công Dân Toàn Cầu - Công Dân Vũ Trụ,https://tiki.vn/product-p192880206.html?spid=192880207,Phan Văn Trường
1682,Kochland - Đế Chế Koch,https://tiki.vn/product-p174651589.html?spid=175810453,
1683,Tư Vấn Bảo Hiểm - Những Kỹ Năng Không Ai Nói Với Bạn (Tập 2: Để Trở Thành Tư Vấn Viên Vạn Người Mê),https://tiki.vn/product-p101613041.html?spid=101613042,"Lê Minh, Lê Minh,  Lê Minh"
1684,Chiến Lược Đại Dương Xanh (Bìa Cứng),https://tiki.vn/product-p76200813.html?spid=89651934,W.Chan Kim
1685,Kinh Tế Học Viking,https://tiki.vn/product-p73107475.html?spid=73107476,George Lakey
1686,Bản Sắc - Nhu Cầu Phẩm Giá Và Chính Trị Phẫn Nộ,https://tiki.vn/product-p67325081.html?spid=69337182,Francis Fukuyama
1687,Combo 6 Cuốn Sách Của Tác Giả Malcolm Gladwell: Chú Chó Nhìn Thấy Gì + David & Goliath + Điểm Bùng Phát + Đọc Vị Người Lạ +  Những Kẻ Xuất Chúng +  Trong Chớp Mắt,https://tiki.vn/product-p65099027.html?spid=69851693,Malcolm Gladwell
1688,Tương Lai Thuộc Về Châu Á,https://tiki.vn/product-p56305508.html?spid=56305509,Parag Khanna
1689,Các Quy tắc trong Kinh tế học,https://tiki.vn/product-p14754511.html?spid=257856131,
1690,Những Kẻ Xuất Chúng (Tái Bản 2019),https://tiki.vn/product-p13332055.html?spid=276231863,Malcolm Gladwell
1691,Kinh Tế Trong Cuộc Cách Mạng Công Nghệ 4.0,https://tiki.vn/product-p12107548.html?spid=20491087,Saifedean  Ammous
1692,The Three Laws Of Performance - Ba Quy Luật Của Hiệu Quả ,https://tiki.vn/product-p7256303.html?spid=249766047,"Dave Logan, Steve Zaffron"
1693,Vũ Trụ (Tái Bản),https://tiki.vn/product-p2393619.html?spid=214177703,Carl Sagan
1694,Mastering Bitcoin - Bitcoin Thực Hành: Những Khái Niệm Cơ Bản Và Cách Sử Dụng Đúng Đồng Tiền Mã Hóa,https://tiki.vn/product-p1582315.html?spid=1582403,Andreas M. Antonopoulos
1695,Đánh Bại Lạm Phát,https://tiki.vn/product-p274247759.html?spid=274247760,"Hermann Simon, Andreas Stoffers"
1696,Kinh tế học Phật Giáo - Kai Romhardt,https://tiki.vn/product-p247782555.html?spid=247782558,
1697,Dạy Con Làm Giàu - Tập 5 - Để Có Sức Mạnh Về Tài Chính (Tái Bản 2022),https://tiki.vn/product-p217535512.html?spid=217535513,
1698,KINH TẾ CÁC QUỐC GIA KHU VỰC ASEAN,https://tiki.vn/product-p215416575.html?spid=215416576,
1699,KINH TẾ NHẬT BẢN ,https://tiki.vn/product-p177190716.html?spid=177190717,Trần Văn Thọ
1700,Quản Trị Chất Lượng Chuỗi Cung Ứng,https://tiki.vn/product-p137165015.html?spid=221233325,
1701,Sách - Tuyển Tập Bất Bình Đẳng,https://tiki.vn/product-p120036547.html?spid=216934135,nhieu tac gia
1702,Những Kẻ Xuất Chúng (Tái Bản),https://tiki.vn/product-p92732216.html?spid=95005800,Malcolm Gladwell
1703,Từ nền kinh tế lớn đến cường quốc kinh tế,https://tiki.vn/product-p42132977.html?spid=42132978,
1704,Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh,https://tiki.vn/product-p275909699.html?spid=275909706,Simon Sinek
1705,Chat GPT Thực Chiến,https://tiki.vn/product-p275702538.html?spid=275702540,"Dịch Dương, Phan Trách Bân, Lý Thế Minh"
1706,Nguyên Lý 80/20 - Bí Quyết Làm Ít Được Nhiều,https://tiki.vn/product-p273316208.html?spid=273316211,Richard Koch
1707,AI - Công Cụ Nâng Cao Hiệu Suất Công Việc,https://tiki.vn/product-p272129446.html?spid=272129447,"Ravin Jesuthasan, John W. Boudreau"
1708,Khéo Ăn Nói Bán Hàng Thành Công (Bìa Mềm),https://tiki.vn/product-p271479936.html?spid=271479939,Bích Phương
1709,Làm Chủ Giọng Nói Trong Đầu,https://tiki.vn/product-p270660457.html?spid=270660460,Blair Singer
1710,Chat GPT - Ứng Dụng Trí Tuệ Nhân Tạo Trong Công Việc,https://tiki.vn/product-p263066347.html?spid=263066348,
1711,Đọc vị bất kỳ ai - Để không bị lợi dụng (Tái bản),https://tiki.vn/product-p205010302.html?spid=205010303,David J. Liebermen
1712,Suy Nghĩ Thống Kê Trong Đời Thường,https://tiki.vn/product-p197634201.html?spid=197634202,Nguyễn Văn Tuấn
1713,Xây Dựng Để Trường Tồn - Các Thói Quen Thành Công Của Những Tập Đoàn Vĩ Đại Và Hàng Đầu Thế Giới,https://tiki.vn/product-p189336449.html?spid=189336454,"Jim Collins, Jerry Porras"
1714,Nơi Làm Việc Nhân Văn,https://tiki.vn/product-p176550197.html?spid=176550200,Andy Swann
1715,Bí Quyết Tìm Kiếm Mặt Bằng Kinh Doanh - Đến Sahara Mở Quán Trà Đá - Bộ Sách Khởi Nghiệp Bán Lẻ,https://tiki.vn/product-p175845415.html?spid=175845416,
1716,Khám Phá Vận Mệnh - 7 Bước Đánh Thức Bản Thân,https://tiki.vn/product-p173515430.html?spid=173515432,Robin Sharma
1717,Quy Tắc Làm Việc Của Google (Tái Bản),https://tiki.vn/product-p171549938.html?spid=171549939,Laszlo Bock
1718,Sức Mạnh Của Việc Đặt Câu Hỏi Đúng (Tái Bản),https://tiki.vn/product-p169546331.html?spid=169546332,Mihiro Matsuda
1719,Sách Người Giỏi Không Phải Là Người Làm Tất Cả (Tái Bản 2021),https://tiki.vn/product-p153045603.html?spid=153045604,"Ph.D, Donna M. Genett"
1720,Storytelling With Data: Let’S Practice! - Thực Hành Kể Chuyện Thông Qua Dữ Liệu!,https://tiki.vn/product-p138226289.html?spid=138226290,Cole Nussbaumer Knaflic
1721,Tiếp Thị 5.0: Công Nghệ Vị Nhân Sinh,https://tiki.vn/product-p129381098.html?spid=129381099,"Philip Kotler, Hermawan Kartajaya, Iwan Setiawan"
1722,Nghệ Thuật Đánh Cắp Ý Tưởng (10 Bí Mật Không Ai Nói Với Bạn Về Sáng Tạo),https://tiki.vn/product-p77109209.html?spid=77109210,Austin Kleon
1723,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),https://tiki.vn/product-p76013378.html?spid=76013379,Cole Nussbaumer Knaflic
1724,Muốn Thành Công Nói Không Với Trì Hoãn – 21 Nguyên Tắc Vàng Đập Tan Sự Trì Hoãn,https://tiki.vn/product-p67991610.html?spid=67991611,Damon Zahariades
1725,Nhà Đầu Tư Thông Minh (Tái Bản 2020),https://tiki.vn/product-p57762732.html?spid=57762733,Benjamin Graham
1726,Chiếc Lexus & Cây Ôliu (Tái Bản 2020),https://tiki.vn/product-p57049003.html?spid=57049006,Thomas L. Friedman
1727,"Tái Tạo Tổ Chức: Phá Vỡ Rào Cản, Thổi Bùng Sinh Khí (Tái Bản)",https://tiki.vn/product-p49204092.html?spid=49204094,Frederic Laloux
1728,Để Hiệu Quả Trong Công Việc (Tái Bản 2019),https://tiki.vn/product-p39521136.html?spid=39521138,Brian Tracy
1729,Dấn Thân (Tái Bản),https://tiki.vn/product-p14684312.html?spid=14684313,"Sherryl Sandberg, Nell Scovell"
1730,Đọc Nhiều Nhớ Được Bao Nhiêu?,https://tiki.vn/product-p13333355.html?spid=13333356,Zion Kabasawa
1731,Nghệ Thuật Tư Duy Chiến Lược,https://tiki.vn/product-p12138656.html?spid=12138657,"Avinash K. Dixit, Barry J. Nalebuff"
1732,45 Giây Tạo Nên Thay Đổi - Thấu Hiểu Tiếp Thị Mạng Lưới,https://tiki.vn/product-p10227722.html?spid=10227723,Don Failla
1733,5 Điểm Chết Trong Teamwork,https://tiki.vn/product-p7958959.html?spid=7958960,Patrick Lencioni
1734,Bán Đảo Ả Rập: Tinh Thần Hồi Giáo Và Thảm Kịch Dầu Mỏ,https://tiki.vn/product-p5808777.html?spid=20475827,Nguyễn Hiến Lê
1735,Thịnh Vượng Tài Chính Tuổi 30 - Tập 2 (Tái Bản),https://tiki.vn/product-p2473637.html?spid=2476719,Go Deuk Seong
1736,Nghệ Thuật PR Bản Thân (Tái Bản 2018),https://tiki.vn/product-p1938895.html?spid=1939041,Austin Kleon
1737,"Phụ Nữ Hiện Đại Nghĩ Giàu Và Làm Giàu - Cuốn Sách Mang Đến Kim Chỉ Nam Thành Công, Hạnh Phúc Cho Một Nửa Thế Giới",https://tiki.vn/product-p1625603.html?spid=1625605,Sharon Lechter
1738,Dốc Hết Trái Tim - Cách Starbucks Xây Dựng Công Ty Bằng Từng Tách Cà Phê (Tái Bản 2018),https://tiki.vn/product-p1565657.html?spid=1566605,"Howard Schultz, Dori Jones Yang"
1739,Sức Mạnh Của Việc Đặt Câu Hỏi Tại Sao,https://tiki.vn/product-p1053642.html?spid=1053674,C. Richard Weylman
1740,Sách - Chat GPT Thực Chiến - Sử Dụng AI Hiệu Quả Trong Sáng Tạo Nội Dung Marketing,https://tiki.vn/product-p275952072.html?spid=275952073,"Dịch Dương, Lý Thế Minh"
1741,Vượt hiệu suất: Bí quyết làm việc của những bậc thầy tốc độ,https://tiki.vn/product-p275932576.html?spid=275932577,
1742,Tăng Tốc Bán Hàng Bằng SPIN,https://tiki.vn/product-p275875006.html?spid=275875009,Neil Rackham
1743,Storytelling With You – Kể Chuyện Từ Chính Bạn,https://tiki.vn/product-p274455494.html?spid=274455495,Cole Nussbaumer Knaflic
1744,Quảng Cáo Theo Phong Cách Ogilvy,https://tiki.vn/product-p273134989.html?spid=273134992,David Ogilvy
1745,Ai Che Lưng Cho Bạn,https://tiki.vn/product-p270660559.html?spid=270660562,Keith Ferrazzi
